583.15	166.97768565089444	0.7443861188181878
583.15	170.7103370725009	0.7524652403148492
583.15	141.1748149924851	0.6777835803673958
583.15	146.62865320173697	0.6935960438688951
583.15	164.66542686582775	0.7392038930211653
583.15	157.4333962712354	0.7220664949725979
583.15	151.62368871370856	0.7072091344597675
583.15	147.27456537295706	0.6954019527084673
583.15	137.14474022916696	0.6654233181951881
583.15	189.35825505342473	0.7880648002982322
583.15	132.77732180435754	0.6513427410483142
583.15	130.92990458973856	0.6451631959350691
583.15	159.93706023045408	0.728163577885696
583.15	170.29074056267189	0.7515742650568742
583.15	141.34113489303004	0.6782810776183275
583.15	145.310682951371	0.689867993116359
583.15	109.81859189680561	0.564112628197815
583.15	87.9801817335015	0.4573024770747541
583.15	206.9058208196131	0.8154659734036598
583.15	155.4923366885635	0.7172149389894223
583.15	147.0715617316766	0.6948358611414971
583.15	134.96866014536542	0.6584989847078891
583.15	178.55691097353298	0.7683630464253802
583.15	147.7845920449882	0.6968182157133825
583.15	156.98665630224747	0.7209596582363299
583.15	152.78554195228793	0.7102621423642104
583.15	141.0529121332419	0.6774183190713241
583.15	161.8428580537333	0.7326866629152023
583.15	157.50584822559924	0.722245455651714
583.15	130.9330735083144	0.645173912348431
583.15	185.57621451660793	0.781435543121883
583.15	160.20967042404268	0.7288167498324752
583.15	164.71553451506162	0.7393176714445675
583.15	142.5930575722731	0.6819944712474874
583.15	167.2777683527562	0.7450485599320513
583.15	162.67184085105686	0.7346229866811169
583.15	148.57675309752605	0.6990010476971151
583.15	105.72440886569652	0.5459702209465139
583.15	189.76556300768522	0.7887622737979938
583.15	184.92653618499355	0.7802683889634333
583.15	162.0389009881063	0.7331462645957081
583.15	141.95142117760076	0.6800981754777589
583.15	156.1585658252066	0.718892600506958
583.15	145.53028169217444	0.6904932055068126
583.15	113.05298187695331	0.5778592009233493
583.15	145.36439545667525	0.6900210665852159
583.15	181.7430922758813	0.7744249175632774
583.15	145.93740339168798	0.6916480131503896
583.15	148.32033236795147	0.6982967071706395
583.15	164.43204966479473	0.7386730962305808
583.15	172.28287727691355	0.7557664808610236
583.15	92.63774141816234	0.48218690440741885
583.15	120.67435619327897	0.6082877167273536
583.15	128.00211252086788	0.635088039621694
583.15	137.64893350489234	0.6670022745360261
583.15	162.79898255780395	0.7349183138692492
583.15	131.0324754226269	0.6455098577717223
583.15	130.80100401242353	0.6447269476623193
583.15	149.2424205919858	0.7008195788871541
583.15	117.01912012379334	0.5940308317148009
583.15	137.9348965570235	0.667893613742563
583.15	121.06127830070453	0.6097614484536135
583.15	144.64623940477912	0.6879663361083507
583.15	115.7017217489728	0.5887415279115081
583.15	111.5485774884788	0.5715286669132749
583.15	119.31446431317032	0.6030546853998844
583.15	101.03806099399662	0.524158467167397
583.15	138.17171680299504	0.6686294861077029
583.15	183.46877860090794	0.7776184358647763
583.15	170.19542884281364	0.7513712799313927
583.15	123.72693320809	0.619734329173441
583.15	170.40437053924612	0.751815972209421
583.15	153.81251793480862	0.7129261695583677
583.15	141.74767725815903	0.6794930015025964
583.15	186.1078610007624	0.7823843722497346
583.15	138.92889202451016	0.6709684097304319
583.15	177.42159692423112	0.7661497410040538
583.15	143.723513416537	0.685300493041936
583.15	157.30732986032552	0.7217547413141596
583.15	63.31583672761141	0.30771685309621394
583.15	136.78922699913025	0.6643042729463658
583.15	152.93678826079753	0.710656507992485
583.15	202.58904405931798	0.8092004158050253
583.15	188.07136645063926	0.7858403257042655
583.15	97.28870603065977	0.5058856971183373
583.15	163.91853493856016	0.7375000779198361
583.15	135.77863885323745	0.6610973042385578
583.15	138.07650362249896	0.6683338788291362
583.15	154.36484920744587	0.7143456887673636
583.15	112.05987084693399	0.5736924802444134
583.15	161.0393233088901	0.7307918571916083
583.15	191.9223425710526	0.7924036424980365
583.15	155.96202925509292	0.7183990562145384
583.15	207.8448130329902	0.8167910104306773
583.15	147.95372621546025	0.6972859905340845
583.15	183.44488816863182	0.7775746457307813
583.15	180.49077568768794	0.7720682837530077
583.15	119.45328928505313	0.6035927314484706
583.15	156.42286193363643	0.7195545116206019
583.15	169.99277505672694	0.7509389489731193
583.15	132.92920853139097	0.6518447897773002
583.15	153.91206724426996	0.7131826979561241
583.15	153.51784055539335	0.7121650528298189
583.15	146.8347076532533	0.6941736531658093
583.15	120.77557366833057	0.6086738866867054
583.15	165.85168332524998	0.7418798491326163
583.15	125.03225965353863	0.6245047773445231
583.15	175.72802979700708	0.7627946607385755
